Fichero generado por el Mityc30/10/2013
Longitud;Latitud;Descripcion
-4.69169;39.99367;REPSOL L-D: 24H 1,349 e
-4.70378;39.98872;REPSOL L-D: 24H 1,349 e
-3.98597;39.73256;REPSOL L-D: 06:00-23:00 1,349 e
-5.02664;39.92642;CAMPSA L-D: 06:00-21:00 1,349 e
-3.08125;39.59436;PETRONOR L-D: 24H 1,349 e
-3.94792;39.87144;REPSOL L-D: 07:00-23:00 1,349 e
-3.95886;39.86728;SHELL L-D: 24H 1,349 e
-3.86661;39.58017;CAMPSA L-S: 07:00-14:00 y 15:30-22:00 1,349 e
-3.89175;42.27844;BEROIL L-D: 24H 1,349 e
-5.74781;41.50706;LOSADA-RONDA L: 07:00-23:00 1,349 e
-5.73636;41.51058;LOSADA-AVENIDA L-D: 24H 1,349 e
-4.64756;39.32842;REPSOL Horario Especial 1,349 e
-3.59083;42.37675;BEROIL, S.L. L-D: 07:00-23:00 1,349 e
-5.87361;41.41567;REPOSTAR--ALFA L: 07:00-23:00 1,349 e
-3.95836;38.9745;REPSOL L: 07:00-22:00 1,349 e
-3.00531;40.00658;REPSOL Horario Especial 1,349 e
-4.07131;38.71803;REPSOL L-D: 06:00-22:00 1,349 e
-3.02542;39.14908;SARAS ENERGIA Horario Especial 1,349 e
-3.56794;38.82461;CAMPSA L-D: 06:00-10:00 1,349 e
-3.90861;38.62325;PETRONOR L: 07:00-20:00 1,349 e
-2.46833;39.37211;E.S VEN Y VEN S.L L-V: 08:00-14:00 y 16:00-20:00 1,349 e
-2.43856;39.39203;REPSOL L-D: 24H 1,349 e
-2.883;38.97822;REPSOL L-D: 07:30-22:00 1,349 e
-3.71539;38.89042;REPSOL L-S: 06:00-22:00 1,349 e
-3.92811;38.99608;CAMPSA L-S: 07:00-22:00 1,349 e
-3.70806;38.88511;CEPSA L-D: 06:00-22:00 1,349 e
-3.00478;40.00283;REPSOL L-D: 24H 1,349 e
-3.00461;40.00322;REPSOL L-D: 24H 1,349 e
-4.10936;38.67878;REPSOL L-D: 06:00-22:00 1,349 e
-1.87497;39.01258;REPSOL L-D: 06:00-23:00 1,349 e
-2.39503;40.36128;CEPSA L: 07:00-21:00 1,349 e
-5.54208;42.67308;VALCARCE L-D: 08:00-22:00 1,349 e
-4.06742;38.68519;REPSOL L-D: 24H 1,349 e
-3.63464;40.54617;REPSOL L-D: 24H 1,349 e
-3.67861;40.43828;AGUSTIN MEDINA L-D: 24H 1,349 e
-3.84956;40.47494;REPSOL L-D: 24H 1,349 e
-3.69228;40.29703;CEPSA L-D: 24H 1,349 e
-3.69078;40.29697;CEPSA L-D: 24H 1,349 e
-3.68475;40.44519;CAMPSA Horario Especial 1,349 e
-3.69419;40.42919;CAMPSA L-D: 08:00-20:00 1,349 e
-3.76844;40.39542;REPSOL L-S: 07:30-20:30 1,349 e
-3.74425;40.3975;REPSOL Horario Especial 1,349 e
-3.67961;40.44786;GALFAB L-D: 24H 1,349 e
-3.82039;40.46883;REPSOL L-D: 24H 1,349 e
-4.00556;40.28756;CEPSA L-D: 24H 1,349 e
-3.59614;40.37994;REPSOL L-D: 06:00-22:00 1,349 e
-3.69789;40.47986;REPSOL Horario Especial 1,349 e
-3.69286;40.42408;CAMPSA Horario Especial 1,349 e
-3.67819;40.44361;REPSOL Horario Especial 1,349 e
-3.54964;40.35422;REPSOL L-D: 24H 1,349 e
-3.58742;40.46378;REPSOL L-D: 24H 1,349 e
-3.60656;40.03933;SHELL L-D: 07:00-23:00 1,349 e
-3.92125;40.30331;REPSOL L-D: 24H 1,349 e
-3.59767;40.38025;REPSOL L-D: 07:00-23:30 1,349 e
-3.64083;40.44144;REPSOL L-D: 24H 1,349 e
-3.6385;40.46211;REPSOL Horario Especial 1,349 e
-3.70537;40.48321;REPSOL L-D: 24H 1,349 e
-3.68292;40.42489;REPSOL L-D: 24H 1,349 e
-4.24972;42.78072;BEROIL Horario Especial 1,349 e
-3.15861;37.31981;ESTACION DE SERVICIO RUIZ L: 06:00-22:00 1,349 e
-0.52206;39.06917;TOSCANA L-D: 24H 1,349 e
-5.61919;40.97256;E.S. CABRERIZOS L-D: 07:00-23:00 1,349 e
-3.93992;37.52106;AGLA L: 06:00-22:00 1,349 e
-4.54997;37.02272;REPSOL L-D: 24H 1,349 e
-2.74881;36.78044;PARKING LA REDONDA L-D: 24H 1,349 e
-1.09417;37.64197;B.P. L-D: 06:30-22:00 1,349 e
2.54661;41.71911;REPSOL L-D: 06:00-22:00 1,349 e
-5.0805;37.71253;REPSOL L-D: 06:00-23:00 1,349 e
-4.84247;37.57028;CAMPSA L-D: 06:00-23:00 1,349 e
-1.01011;37.79871;REPSOL L-D: 06:00-22:00 1,349 e
-0.94908;37.74196;CAMPSA Horario Especial 1,349 e
-3.65036;38.09139;BP OIL ESPANA, S.A. L-D: 24H 1,349 e
-1.44278;38.24869;E.S.GASOCENTRO EL ACHO L: 06:00-22:00 1,349 e
-2.74258;39.48717;NINGUNA Horario Especial 1,349 e
-2.69163;38.69534;LIBRE L-D: 07:00-23:00 1,349 e
-5.91044;37.06758;TRAJANO, S.C.A. L-D: 06:00-00:15 1,349 e
-2.75622;36.78292;TRUCK STOP DEL PONIENTE L-D: 24H 1,349 e
-2.78225;36.77528;TRUCK STOP EL EJIDO S.A. L-D: 24H 1,349 e
-2.86344;36.81125;TRUCK STOP DALIAS L-D: 24H 1,349 e
-4.09717;36.74017;TORRE DEL MAR L-D: 24H 1,349 e
-4.41878;39.96114;REPSOL Horario Especial 1,349 e
-0.87889;38.09083;BP. SAN BARTOLOME LA CAMP L-D: 06:00-23:00 1,349 e
-4.87217;37.90269;ESTACION DE SERVICIO EL C L-D: 07:00-22:00 1,349 e
-0.85561;38.04122;BP. JACARILLA L-D: 06:00-22:00 1,349 e
-0.87861;38.0915;BP. SAN BARTOLOME  LA CAM L: 06:00-23:00 1,349 e
-2.06294;36.992;SHELL L-D: 24H 1,349 e
-3.78222;37.25853;BP L: 06:00-22:00 1,349 e
-1.03564;37.6115;B.P. L-D: 06:30-22:00 1,349 e
-3.04236;40.032;MANZANARES RUIZ, S.A. L-D: 24H 1,349 e
-3.04106;40.03294;MANZANARES RUIZ,S.A. L-D: 24H 1,349 e
-3.79828;40.42003;REPSOL L-D: 07:00-23:00 1,349 e
1.98133;41.44317;PETROCAT L-D: 06:00-22:00 1,349 e
-6.63117;38.61558;CAMPSA L-S: 07:00-14:00 y 17:00-22:00 1,349 e
-3.85881;43.41978;REPSOL L-D: 06:00-22:00 1,349 e
-3.6085;40.07208;BP PUENTE VIESGO L-D: 24H 1,349 e
-3.63439;40.53783;REPSOL L-D: 24H 1,349 e
-3.53717;40.34028;CARREFOUR L-D: 24H 1,349 e
-0.95047;37.62367;CARREFOUR L-D: 24H 1,349 e
-4.20792;40.77692;SHELL L-D: 06:00-00:00 1,349 e
1.86525;41.4465;CACENCA Horario Especial 1,349 e
-6.44036;39.14375;IBERDOEX L: 06:00-22:30 1,349 e
-1.50083;37.4705;C.P.G. LA MARINA L-D: 07:30-19:00 1,349 e
-1.68542;38.59464;E.S. TOBARRA L-D: 07:00-22:00 1,349 e
1.05933;41.07575;SHELL L-D: 05:00-23:00 1,349 e
-3.53125;40.33881;SHELL  L-D: 24H 1,349 e
-4.45369;37.08208;REPSOL L-D: 24H 1,349 e
-5.82017;36.34983;GALP Horario Especial 1,349 e
-0.46036;39.44903;BP L-D: 24H 1,349 e
-4.73375;36.67464;LA TROCHA L-D: 24H 1,349 e
-0.49236;39.39972;GALP L-D: 24H 1,349 e
-0.49142;39.40028;GALP L-D: 24H 1,349 e
-0.50458;39.4215;REPSOL L-D: 24H 1,349 e
2.42186;41.52092;CARREFOUR L-D: 24H 1,349 e
2.79561;41.97592;REPSOL L-S: 06:00-22:30 1,349 e
2.06422;41.29933;PETROCAT L-D: 24H 1,349 e
-3.79422;37.23256;E.S. ANTONIO MARTIN L-D: 07:00-22:00 1,349 e
-3.58039;37.12292;BP LA ZUBIA L-D: 24H 1,349 e
-0.18022;38.53644;ZARCAR L-D: 07:00-23:00 1,349 e
-5.85751;36.62816;LIBRE L-D: 07:00-22:00 1,349 e
-0.41055;39.4272;SALCISMAR L-D: 06:00-00:00 1,349 e
2.16058;41.43086;GARATGE HORTA L-D: 6:00-22:30 1,349 e
-6.07414;36.63483;REPSOL Horario Especial 1,349 e
-0.85794;39.78919;GALP L-S: 08:00-20:00 1,349 e
-3.64164;37.15783;CHURRIANA DE LA VEGA L-D: 07:00-23:00 1,349 e
-0.38131;39.40994;E.S. BP CARY 1 L-D: 24H 1,349 e
-5.61517;42.59122;VALCARCE L-D: 07:00-23:00 1,349 e
-3.58775;40.36747;REPSOL L-D: 24H 1,349 e
-3.71722;40.49403;BP L-D: 24H 1,349 e
-1.89803;37.21375;E.S LEVANTE ENERGY SHELL L-D: 06:00-22:30 1,349 e
-3.58964;39.0485;REPSOL Horario Especial 1,349 e
-0.42467;39.52503;BP OIL ESPANA L-D: 24H 1,349 e
0.56644;41.64592;REPSOL L-D: 06:00-22:00 1,349 e
-3.60497;37.14439;SHELL L-D: 24H 1,349 e
-1.07572;39.13831;E.S. JARAFUEL Horario Especial 1,349 e
-6.23281;43.40475;REPSOL L-D: 06:00-22:00 1,349 e
2.13542;41.33147;REPSOL L-D: 24H 1,349 e
-0.15042;39.85239;COOPERATIVA SANT JOSEP L-D: 24H 1,349 e
1.03725;41.08592;AREA CAMBRILS COOPERATIVA L-D: 24H 1,349 e
-4.76294;37.87567;EMPOWERING Horario Especial 1,349 e
-6.86964;38.13772;GALP L: 07:30-22:00 1,349 e
-5.26286;37.70203;GALP L-D: 07:00-21:00 1,349 e
0.62819;41.66531;BP AREA 463 L-D: 06:00-22:30 1,349 e
-3.72542;41.66633;GASOLEOS ARANDA L-D: 24H 1,349 e
-5.62264;40.66056;CEPSA L-D: 24H 1,349 e
-2.58678;39.25878;REPSOL L-D: 06:00-00:00 1,349 e
-8.06381;43.21522;REPSOL Horario Especial 1,349 e
-1.832;39.05469;SHELL L-D: 06:00-21:30 1,349 e
-3.07778;40.7975;PETTRAN-OIL AREA LA TORRE Horario Especial 1,349 e
-0.18556;39.85531;COOPERATIVA AGRICOLA SANT L-D: 24H 1,349 e
-3.86786;40.08458;REPSOL L-D: 24H 1,349 e
-1.12411;38.15072;E.S. POLIGONO Horario Especial 1,349 e
-4.14925;39.98739;REPSOL L-D: 06:30-22:30 1,349 e
-3.56539;36.99344;E.S.ISRECE L-D: 24H 1,349 e
-0.74661;38.05839;CEPSA L-D: 24H 1,349 e
-6.99103;37.27394;TAMOIL L-D: 07:00-23:00 1,349 e
-3.63792;38.11171;MEGIAS L-D: 24H 1,349 e
-4.65339;37.58092;CEPSA L-D: 06:00-23:00 1,349 e
-4.63306;37.58194;CEPSA E.S. VIRGEN DE LA A L-D: 07:00-23:00 1,349 e
-3.66842;37.23142;GALP L-D: 24H 1,349 e
-3.66714;37.23267;GALP L-D: 24H 1,349 e
-3.61833;37.12372;E.S. AIDA L-D: 07:00-23:00 1,349 e
-3.78292;37.78767;TAMOIL L-D: 24H 1,349 e
-4.37822;37.88797;DISPESUR S.L. L-D: 06:00-22:00 1,349 e
-5.91714;37.482;SARAS L: 06:00-22:00 1,349 e
-4.09717;37.97175;DISPESUR S.L. L-S: 07:00-22:00 1,349 e
-3.60589;38.27836;PUBLIMPAL L-D: 06:30-22:30 1,349 e
-6.11783;36.68644;REPSOL L-D: 7:00-23:00 1,349 e
-3.60644;37.18994;STAR PETROLEUM Horario Especial 1,349 e
-6.14283;36.69297;REPSOL L-D: 07:00-23:00 1,349 e
-4.93575;37.522;CAMPSA L-D: 07:00-22:00 1,349 e
-3.97489;37.72717;CAMPSA L-D: 06:00-22:00 1,349 e
-4.94272;37.665;REPSOL L-D: 24H 1,349 e
-7.23767;37.25306;REPSOL L-D: 09:00-21:00 1,349 e
-2.94583;36.84167;CAMPSA L-D: 06:00-22:00 1,349 e
-6.12742;36.69006;REPSOL L-D: 24H 1,349 e
-1.87267;37.24908;REPSOL L: 07:00-22:00 1,349 e
-2.80606;36.75406;BP ALMERIMAR L-D: 24H 1,349 e
-3.4575;37.99772;REPSOL L-D: 06:00-22:00 1,349 e
-6.13417;36.69536;REPSOL L-D: 07:00-23:00 1,349 e
-3.97672;37.71433;REPSOL L-D: 06:00-22:30 1,349 e
-3.14231;37.30442;SIERRA NEVADA L-D: 24H 1,349 e
-7.21567;37.96892;CAMPSA L-D: 07:00-23:00 1,349 e
-3.62647;37.19428;BP AUTOPISTA GRANADA L-D: 24H 1,349 e
-6.14494;36.67789;REPSOL L-D: 06:00-23:00 1,349 e
-3.66039;37.13736;BP LAS GABIAS L-D: 24H 1,349 e
-3.63606;37.02825;E.S.PADUL L-D: 06:00-23:00 1,349 e
-5.22464;37.35536;REPSOL L-S: 07:00-21:00 1,349 e
-4.37933;37.09508;CAMPSA L-D: 06:00-23:00 1,349 e
-4.53461;37.02931;CAMPSA L-D: 24H 1,349 e
-5.18542;41.12706;REPSOL L-S: 08:00-14:00 y 15:00-19:00 1,349 e
-4.50567;41.96203;GALP Horario Especial 1,349 e
-1.92647;41.85392;REPSOL L-D: 07:00-23:00 1,349 e
-2.52883;41.48092;REPSOL L-D: 07:00-23:00 1,349 e
-5.63206;40.80642;GALP L-D: 08:00-22:00 1,349 e
-5.65006;42.03317;REPSOL L-D: 07:30-22:30 1,349 e
-2.29114;41.21708;GALP L-D: 24H 1,349 e
-3.19047;42.41917;REPSOL L-D: 09:00-21:00 1,349 e
-5.74158;41.495;CEPSA-ELF L-D: 24H 1,349 e
-5.85658;42.92897;REPSOL L-D: 24H 1,349 e
-5.77094;42.69164;REPSOL L-D: 24H 1,349 e
-5.7675;42.69058;REPSOL L-D: 24H 1,349 e
-5.52992;42.39881;CAMPSA L-S: 08:00-20:00 1,349 e
-3.59417;37.26006;GUEVEJAR L-D: 00:07-23:00 1,349 e
-5.45428;36.14983;SARAS L-D: 24H 1,349 e
-5.07936;37.53419;HBC L-D: 24H 1,349 e
-1.87011;37.48119;LIMITE L-D: 24H 1,349 e
-4.548;36.66844;HIDROCARBUROS ALHAURIN -  L-D: 24H 1,349 e
-4.04069;38.04783;E.S. EUROPA L-D: 06:00-00:00 1,349 e
-1.85061;37.23458;ESTACION SERVICIO VERA SV L-D: 24H 1,349 e
-3.65033;37.44436;LA PAZ (ROALBA) L-D: 06:30-21:00 1,349 e
-3.18133;36.94417;BP L-D: 08:00-14:30 y 16:00-20:30 1,349 e
-3.80347;37.19597;BP ZONA DE SERVICOS EL MO L-D: 24H 1,349 e
-3.42078;36.89392;FRANCISCO RODRIGUEZ L-D: 07:00-22:00 1,349 e
-6.15353;36.67244;REPSOL L-D: 06:00-22:00 1,349 e
-6.15261;36.67236;REPSOL L: 07:00-23:00 1,349 e
-6.12542;36.68103;REPSOL L-D: 24H 1,349 e
-3.61842;37.14908;VEGA ARMILLA L-D: 24H 1,349 e
-6.12397;36.67717;REPSOL L-D: 06:00-22:00 1,349 e
-1.93456;37.28583;ANTAS GAS S.L. L-D: 24H 1,349 e
-3.72364;38.1429;ANDAMUR L-D: 24H 1,349 e
-4.96386;37.36964;HBC L: 06:00-22:00 1,349 e
-4.90497;37.23481;AGLA L-D: 07:00-22:00 1,349 e
-3.60161;37.48731;ESTACION DE SERVICIO ANER L-D: 06:30-22:30 1,349 e
-2.42117;41.16897;REPSOL L-D: 24H 1,349 e
-2.47114;41.76139;REPSOL L-D: 07:30-21:30 1,349 e
-4.03839;38.03892;CARREFOUR L-D: 24H 1,349 e
-6.48297;38.91997;REPSOL Horario Especial 1,349 e
-5.59633;40.11564;GALP L-D: 07:00-22:00 1,349 e
-5.78783;39.21697;GALP Horario Especial 1,349 e
-6.39342;38.67694;CAMPSA L-D: 06:30-22:00 1,349 e
-5.61025;39.98147;REPSOL L-D: 06:00-22:00 1,349 e
-6.41781;38.68706;REPSOL L-D: 06:30-22:00 1,349 e
-6.3975;38.68108;REPSOL L-D: 06:00-23:00 1,349 e
-3.61628;39.21636;E.S.HONTANILLA,S.L. L-D: 06:30-22:30 1,349 e
-0.30514;39.62033;COOPUZOL L-D: 06:00-22:00 1,349 e
-6.2005;37.36206;E.S. VIRGEN DE LAS NIEVES L-D: 24H 1,349 e
-6.76381;38.87244;(SIN ROTULO) L-D: 06:00-22:00 1,349 e
-5.59025;42.58508;SHELL L-D: 06:00-00:00 1,349 e
2.06189;41.36764;MEROIL L-D: 24H 1,349 e
-5.81603;36.34844;E.S. SANTA ANA DE LA JAND L-D: 06:00-23:00 1,349 e
-5.56378;42.62239;SHELL L-D: 06:00-00:00 1,349 e
-3.62245;38.10429;GASOLINERA SANTANA L-D: 06:00-22:00 1,349 e
-4.59339;36.58603;SHELL L-D: 06:00-00:00 1,349 e
-4.53606;36.58319;SHELL L-D: 24H 1,349 e
2.03731;41.50686;BP L-D: 06:00-22:00 1,349 e
-2.70686;36.79167;SHELL L-D: 24H 1,349 e
-2.70636;36.79078;SHELL L-D: 06:00-22:00 1,349 e
-5.93231;37.47306;SHELL L-S: 06:00-22:00 1,349 e
-6.02794;37.37106;SHELL L-D: 05:30-23:30 1,349 e
1.02461;41.06419;SHELL L-D: 06:00-22:00 1,349 e
1.02225;41.06294;SHELL L-D: 06:00-22:00 1,349 e
1.06103;41.0775;SHELL L-D: 06:00-22:00 1,349 e
-2.74822;36.75742;ES NORIAS L-D: 06:00-22:00 1,349 e
-2.82856;36.76831;EJIDO OESTE L-D: 24H 1,349 e
-3.3316;42.56325;SUMINISTROS AGROBUREBA, S L-D: 24H 1,349 e
-3.76678;42.03742;BV-CARBURANTES      % DT L-D: 24H 1,349 e
-1.7015;37.64731;EL REMOLINO L-D: 24H 1,349 e
-5.88631;36.31367;DP L-D: 06:30-22:30 1,349 e
-3.77867;39.22339;CARBURANTES QUEVEDO L-D: 06:00-22:00 1,349 e
-0.14183;40.05403;COOP.SAN JUAN DE SAN JUAN L-D: 24H 1,349 e
-0.59436;39.91936;COOPERATIVA DE VIVER L-D: 24H 1,349 e
-3.00997;39.17203;SERTYMAN L-D: 24H 1,349 e
-6.60803;38.90242;BP L-D: 24H 1,349 e
-6.54086;37.35522;AGLA L-D: 24H 1,349 e
-3.75683;38.67975;P G E HIJOS L-D: 24H 1,349 e
-2.193;39.05124;COABA L-D: 24H 1,349 e
-3.92578;41.69053;CORIDU L-V: 09:00-14:00 y 16:00-19:00 1,349 e
-1.31675;38.79725;MONTGASOLEOS L-D: 07:00-21:00 1,349 e
-3.67497;37.28581;ESTACION DE SERVICIO CUBI L-D: 07:00-22:00 1,349 e
-4.84156;36.78514;SAGRADO CORAZON Horario Especial 1,349 e
-7.19425;37.24114;SHELL L-D: 07:00-23:00 1,349 e
-4.05611;38.02992;AGLA LOS MARCOS L-D: 06:00-22:00 1,349 e
-3.68931;37.22903;CTM.ATARFE.S.L. L-D: 06:30-22:30 1,349 e
-0.41236;39.52672;SHELL L-D: 24H 1,349 e
-4.55011;36.67369;LAS AMERICAS L-D: 24H 1,349 e
2.96384;42.25312;LA PLANTA 51 L-D: 24H 1,349 e
-3.51922;37.79169;S.C.A. SANTA ISABEL L-V: 08:00-14:00 y 16:00-18:00 1,350 e
1.22789;41.11356;SIN ROTULO L-D: 24H 1,350 e
-0.03422;40.17756;COOP. AGRARIA SAN ISIDRO  L-D: 24H 1,350 e
-6.87292;37.30614;E.S. TARTESSOS L-D: 06:00-22:00 1,350 e
1.59436;41.19169;SHELL L-D: 05:00-23:00 1,350 e
-5.06408;41.32475;REPSOL Horario Especial 1,350 e
-5.08189;37.71183;CEPSA L-D: 06:00-23:00 1,350 e
-6.14433;36.50325;REPSOL L-D: 06:00-22:00 1,350 e
-6.14303;36.41542;REPSOL L-D: 06:00-00:00 1,350 e
-0.54447;38.40414;CONFORT AUTO Horario Especial 1,350 e
-3.51314;36.73761;SHELL L-D: 24H 1,350 e
-5.80853;42.60428;CARBUCRIAL L: 7:30-22:00 1,350 e
-7.29197;43.14953;CEPSA L-D: 08:00-23:00 1,350 e
-0.3785;39.48306; E.S. LA TORRETA L-D: 24H 1,350 e
-0.37322;39.45264; E.S. SUR L-D: 24H 1,350 e
-4.03806;42.39944;REPSOL Horario Especial 1,350 e
-7.26069;43.34533;CEPSA L-D: 07:00-22:00 1,350 e
-3.62231;40.52789;CEPSA L-D: 06:00-22:00 1,350 e
-4.26256;38.67133;E.S. LA JUNQUERA L-D: 07:00-22:00 1,350 e
-6.46839;41.73408;LA CHUCA L-D: 24H 1,350 e
-5.18392;39.92047;CEPSA L-D: 07:00-23:00 1,350 e
-6.13953;36.41831;REPSOL L-D: 06:00-00:00 1,350 e
-6.44809;38.87957;CEPSA L-D: 06:00-23:59 1,350 e
-0.2615;39.17461;STARMA L-D: 06:00-22:00 1,350 e
-0.70328;39.79997;E.S-TALLER CABANES SANZ S L-D: 07:20-22:00 1,350 e
-0.432;39.288;MUZA L-S: 06:00-22:00 1,350 e
-0.45028;39.28878;FONT DE MUSSA L-D: 06:00-22:00 1,350 e
-1.86794;38.08947;GALP  L-D: 24H 1,350 e
-0.78253;38.46006;GRUPO RIBERA L-D: 24H 1,350 e
-0.78042;38.49336;GRUPO RIBERA L-V: 06:00-22:00 1,350 e
-0.78056;38.4925;GRUPO RIBERA L-V: 07:00-21:00 1,350 e
-0.771;38.47447;GRUPO RIBERA L-D: 06:00-22:00 1,350 e
-0.79519;38.49197;GRUPO RIBERA L-D: 06:00-23:00 1,350 e
-0.80475;38.47394;GRUPO RIBERA L-D: 07:00-22:00 1,350 e
-5.62747;43.34658;LAS PALMERAS L-D: 07:00-22:00 1,350 e
-8.25369;43.34856;SHELL L-D: 07:30-00:00 1,350 e
-4.05067;43.35214;SHELL L-D: 07:00-23:00 1,350 e
-8.28575;43.33906;SHELL L-D: 07:00-23:00 1,350 e
-7.30903;43.21569;ESTACION DE SERVICIO GRAN L-D: 07:00-00:00 1,350 e
2.27472;42.03981;MOVIL SANT ROC, S.A. L-D: 06:00-22:00 1,350 e
2.27972;42.00881;MOVIL AUSONA, S.A. L-D: 06:00-22:00 1,350 e
2.28231;41.99489;MOVIL TER, S.A. L-D: 06:00-22:00 1,350 e
1.68114;42.36444;E. S. SANT ANTON L-D: 07:00-22:00 1,350 e
-1.92453;37.9995;OTROS L: 07:00-22:00 1,350 e
-1.25353;37.95789;BP LA PAZ L-D: 24H 1,351 e
-1.25356;38.03508;GALP L: 06:00-22:00 1,351 e
-0.77331;38.48825;CARREFOUR L-S: 09:30-22:30 1,351 e
2.64908;41.95825;CEPSA L-D: 06:00-22:00 1,351 e
0.81417;41.67028;GALP Horario Especial 1,351 e
-7.05125;43.47081;PETRONOR L-D: 07:00-23:00 1,351 e
-5.91144;43.55156;REPSOL L-D: 24H 1,351 e
-6.72461;43.53642;PETRONOR L-D: 07:00-23:00 1,351 e
-5.90283;43.53811;REPSOL L-D: 07:00-23:00 1,351 e
-5.911;43.56006;REPSOL L-D: 07:00-23:00 1,351 e
-5.88964;43.53517;REPSOL L-D: 07:00-23:00 1,351 e
-8.39781;43.343;REPSOL L-D: 07:00-00:00 1,351 e
-8.42792;43.37317;PETRONOR L-D: 07:00-23:00 1,351 e
-8.52894;43.27497;REPSOL L-D: 07:00-23:00 1,351 e
-5.82075;43.419;COMBUSTIBLES ALVAREZ S.A. Horario Especial 1,351 e
-6.84508;43.55503;REPSOL L-D: 07:00-23:00 1,351 e
-5.72967;43.32631;REPSOL L-D: 24H 1,351 e
-6.15194;43.37664;PETRONOR L-D: 7:00-23:00 1,351 e
-6.78364;43.54428;REPSOL L-D: 07:00-23:00 1,351 e
-5.70414;43.53314;EMPRESOIL L-S: 06:00-22:00 1,351 e
-8.86217;42.47219;REPSOL L-D: 07:00-23:00 1,351 e
-5.927;43.56636;REPSOL L-D: 07:00-23:00 1,351 e
1.20381;41.12847;CARREFOUR L-D: 24H 1,351 e
1.21486;41.14819;CEPSA L-S: 06:00-22:00 1,351 e
-1.72641;37.64188;ANDAMUR L-D: 24H 1,351 e
-1.77103;37.59839;SHELL L-D: 24H 1,351 e
-6.40556;38.69194;TOP OIL L-D: 07:00-23:00 1,351 e
-3.52253;36.75444;REPSOL L-D: 07:00-22:00 1,351 e
-3.94222;39.79414;CEPSA Horario Especial 1,351 e
-4.27425;39.98;CEPSA Horario Especial 1,351 e
-4.27456;39.97956;CEPSA L-D: 24H 1,351 e
-3.98506;39.95881;CEPSA L-D: 24H 1,351 e
-3.98369;39.95956;CEPSA L-D: 24H 1,351 e
-4.07586;39.90753;CEPSA L-D: 07:00-22:00 1,351 e
-3.84875;39.17417;CEPSA L: 06:00-22:00 1,351 e
-2.87461;38.75086;CEPSA L-D: 07:00-23:00 1,351 e
-2.71372;39.198;CEPSA L-D: 06:00-22:00 1,351 e
-3.13919;38.75575;CEPSA L: 07:00-22:00 1,351 e
-6.38636;38.89469;CEPSA Horario Especial 1,351 e
-0.2545;39.72497;E. SERVALLS S.L. Horario Especial 1,351 e
-2.19694;42.87892;VALCARCE L-D: 24H 1,351 e
-0.93714;38.05569;EL TANQUE L: 06:00-22:00 1,351 e
-6.76456;43.54178;REPSOL L-D: 07:00-23:00 1,351 e
-3.6405;37.15778;SHELL L-D: 06:30-22:30 1,351 e
-5.71694;43.49528;GALP L-D: 07:00-23:00 1,351 e
-5.96067;36.97492;SHELL L-D: 05:30-23:30 1,351 e
-6.09683;43.16481;PETRONOR L-D: 07:00-23:00 1,351 e
-3.75639;39.00592;CEPSA L-D: 07:00-23:00 1,351 e
-2.70853;39.20519;CEPSA L-D: 06:00-23:59 1,351 e
-6.03494;36.91706;HERBI L-D: 08:00-22:00 1,351 e
-0.99278;37.74872;CEPSA L-D: 06:30-22:30 1,351 e
-8.75964;42.92664;SHELL L-D: 07:00-23:00 1,351 e
-3.51747;36.74375;E.S. CAMPSA L-D: 06:00-00:00 1,351 e
-7.15061;37.28868;CEPSA L-D: 24H 1,351 e
-5.50039;37.27006;SHELL L-D: 24H 1,351 e
-5.49975;37.26925;SHELL L-D: 24H 1,351 e
-4.89531;36.97983;ESTACION SERVICIO TEBA L-D: 06:00-22:00 1,351 e
-4.38494;37.09314;CEPSA L: 06:00-23:00 1,351 e
-5.40956;37.25411;SHELL L-D: 05:00-23:00 1,351 e
-3.36464;36.72053;CASTELL DE FERRO L-D: 24H 1,351 e
-2.2975;37.35667;EE.SS. SAN SEBASTIAN L-D: 06:00-13:59 y 14:00-22:00 1,351 e
-3.57089;37.23217;BP L: 06:00-23:00 1,351 e
-4.09128;38.98972;CEPSA Horario Especial 1,351 e
-5.24958;36.72294;MEROIL L-D: 07:30-21:00 1,351 e
-3.61483;37.15153;SHELL L-D: 06:00-00:00 1,351 e
-0.78775;38.46733;BASSOIL L-D: 24H 1,351 e
-0.77695;38.4889;BASSOIL L-D: 24H 1,351 e
-0.51789;38.34559;BASSOIL L-D: 24H 1,351 e
-5.77061;41.47497;CEPSA Horario Especial 1,351 e
0.2445;40.25633;CASTELL XIVERT L-D: 07:00-23:00 1,352 e
-3.83392;43.46486;GALP Horario Especial 1,352 e
-6.95206;37.25367;GALP L-D: 06:00-22:00 1,352 e
-3.598;40.49689;REPSOL L-D: 24H 1,352 e
2.00161;41.41911;CEPSA L-D: 24H 1,352 e
-3.61453;40.37831;CEPSA L-D: 24H 1,352 e
-1.52356;37.74361;TS L-D: 07:00-23:00 1,352 e
2.83364;41.99447;GM Horario Especial 1,352 e
-5.97008;41.01208;EUMOGAS, SL L-D: 24H 1,352 e
-5.57397;42.58222;IDS L-D: 24H 1,352 e
-3.59081;40.63372;CEPSA L-D: 24H 1,352 e
-3.57531;40.46422;REPSOL L-D: 06:00-22:00 1,352 e
-3.72561;40.37311;CEPSA L-D: 24H 1,352 e
